date,CPI level,city,category
2024-02-01,121.5634708,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2024-03-01,125.3156048559,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2024-04-01,126.395877388,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2024-05-01,126.611454162,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2024-06-01,126.9790950939,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2024-07-01,127.6071005851,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2024-08-01,129.6250368564,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2024-09-01,131.2501224894,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2024-10-01,134.6245623032,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2024-11-01,136.5147535267,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2024-12-01,141.2371351378,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2025-01-01,142.7927039298,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2025-02-01,145.4516975831,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2025-03-01,149.7409354935,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2025-04-01,151.1392532852,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2025-05-01,155.0973905969,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2025-06-01,169.1629961141,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2025-07-01,175.5153630817,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2025-08-01,177.4660906362,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2025-09-01,176.799951049,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2025-10-01,174.3529520536,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2025-11-01,173.1395120979,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2025-12-01,173.1635551286,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2026-01-01,176.063180546,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2026-02-01,178.5827658458,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2026-03-01,180.8948362385,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2026-04-01,180.938667959,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2026-05-01,183.1726762881,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2026-06-01,188.0975131134,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2026-07-01,187.4228133222,COBIJA,Alimentos y bebidas consumidos fuera del hogar
2018-01-01,95.4791037429,COBIJA,Alimentos y bebidas no alcohólicas
2018-02-01,95.726564883,COBIJA,Alimentos y bebidas no alcohólicas
2018-03-01,97.8403377508,COBIJA,Alimentos y bebidas no alcohólicas
2018-04-01,96.7778752586,COBIJA,Alimentos y bebidas no alcohólicas
2018-05-01,96.6615624956,COBIJA,Alimentos y bebidas no alcohólicas
2018-06-01,96.8196912523,COBIJA,Alimentos y bebidas no alcohólicas
2018-07-01,96.0877890275,COBIJA,Alimentos y bebidas no alcohólicas
2018-08-01,96.7413358624,COBIJA,Alimentos y bebidas no alcohólicas
2018-09-01,96.9096240549,COBIJA,Alimentos y bebidas no alcohólicas
2018-10-01,95.8049819512,COBIJA,Alimentos y bebidas no alcohólicas
2018-11-01,96.0193470915,COBIJA,Alimentos y bebidas no alcohólicas
2018-12-01,96.4033903765,COBIJA,Alimentos y bebidas no alcohólicas
2019-01-01,96.7620675541,COBIJA,Alimentos y bebidas no alcohólicas
2019-02-01,96.4398622962,COBIJA,Alimentos y bebidas no alcohólicas
2019-03-01,96.5867115889,COBIJA,Alimentos y bebidas no alcohólicas
2019-04-01,96.79787508,COBIJA,Alimentos y bebidas no alcohólicas
2019-05-01,97.1907942528,COBIJA,Alimentos y bebidas no alcohólicas
2019-06-01,96.9343432876,COBIJA,Alimentos y bebidas no alcohólicas
2019-07-01,96.2470001437,COBIJA,Alimentos y bebidas no alcohólicas
2019-08-01,96.589416506,COBIJA,Alimentos y bebidas no alcohólicas
2019-09-01,96.4433996076,COBIJA,Alimentos y bebidas no alcohólicas
2019-10-01,96.6088532004,COBIJA,Alimentos y bebidas no alcohólicas
2019-11-01,97.9061719348,COBIJA,Alimentos y bebidas no alcohólicas
2019-12-01,96.6064137612,COBIJA,Alimentos y bebidas no alcohólicas
2020-01-01,96.7974228471,COBIJA,Alimentos y bebidas no alcohólicas
2020-02-01,96.3354239973,COBIJA,Alimentos y bebidas no alcohólicas
2020-03-01,97.2220725128,COBIJA,Alimentos y bebidas no alcohólicas
2020-04-01,101.2825349657,COBIJA,Alimentos y bebidas no alcohólicas
2020-05-01,100.334910146,COBIJA,Alimentos y bebidas no alcohólicas
2020-06-01,101.1465700799,COBIJA,Alimentos y bebidas no alcohólicas
2020-07-01,100.3628602096,COBIJA,Alimentos y bebidas no alcohólicas
2020-08-01,99.2200133338,COBIJA,Alimentos y bebidas no alcohólicas
2020-09-01,98.3360294518,COBIJA,Alimentos y bebidas no alcohólicas
2020-10-01,98.4415700882,COBIJA,Alimentos y bebidas no alcohólicas
2020-11-01,97.956290001,COBIJA,Alimentos y bebidas no alcohólicas
2020-12-01,98.1808283552,COBIJA,Alimentos y bebidas no alcohólicas
2021-01-01,99.5280806551,COBIJA,Alimentos y bebidas no alcohólicas
2021-02-01,101.8056876324,COBIJA,Alimentos y bebidas no alcohólicas
2021-03-01,104.4979981153,COBIJA,Alimentos y bebidas no alcohólicas
2021-04-01,105.3614045352,COBIJA,Alimentos y bebidas no alcohólicas
2021-05-01,104.3218922461,COBIJA,Alimentos y bebidas no alcohólicas
2021-06-01,104.2039141106,COBIJA,Alimentos y bebidas no alcohólicas
2021-07-01,104.6546751,COBIJA,Alimentos y bebidas no alcohólicas
2021-08-01,103.9997005522,COBIJA,Alimentos y bebidas no alcohólicas
2021-09-01,105.0045507277,COBIJA,Alimentos y bebidas no alcohólicas
2021-10-01,107.5198538473,COBIJA,Alimentos y bebidas no alcohólicas
2021-11-01,108.3269884724,COBIJA,Alimentos y bebidas no alcohólicas
2021-12-01,107.6394139973,COBIJA,Alimentos y bebidas no alcohólicas
2022-01-01,106.7359176675,COBIJA,Alimentos y bebidas no alcohólicas
2022-02-01,106.8838000726,COBIJA,Alimentos y bebidas no alcohólicas
2022-03-01,107.6789180352,COBIJA,Alimentos y bebidas no alcohólicas
2022-04-01,108.6466043429,COBIJA,Alimentos y bebidas no alcohólicas
2022-05-01,108.6491060555,COBIJA,Alimentos y bebidas no alcohólicas
2022-06-01,108.6565605281,COBIJA,Alimentos y bebidas no alcohólicas
2022-07-01,108.7026476931,COBIJA,Alimentos y bebidas no alcohólicas
2022-08-01,108.6102996426,COBIJA,Alimentos y bebidas no alcohólicas
2022-09-01,108.8939504576,COBIJA,Alimentos y bebidas no alcohólicas
2022-10-01,109.7051691702,COBIJA,Alimentos y bebidas no alcohólicas
2022-11-01,109.9239612,COBIJA,Alimentos y bebidas no alcohólicas
2022-12-01,110.9287221951,COBIJA,Alimentos y bebidas no alcohólicas
2023-01-01,111.6147338694,COBIJA,Alimentos y bebidas no alcohólicas
2023-02-01,112.5416267362,COBIJA,Alimentos y bebidas no alcohólicas
2023-03-01,111.5165575834,COBIJA,Alimentos y bebidas no alcohólicas
2023-04-01,112.0399331759,COBIJA,Alimentos y bebidas no alcohólicas
2023-05-01,112.1355148878,COBIJA,Alimentos y bebidas no alcohólicas
2023-06-01,112.9224713041,COBIJA,Alimentos y bebidas no alcohólicas
2023-07-01,112.859424,COBIJA,Alimentos y bebidas no alcohólicas
2023-08-01,113.0243581364,COBIJA,Alimentos y bebidas no alcohólicas
2023-09-01,113.2889620869,COBIJA,Alimentos y bebidas no alcohólicas
2023-10-01,112.4587058253,COBIJA,Alimentos y bebidas no alcohólicas
2023-11-01,112.8874595,COBIJA,Alimentos y bebidas no alcohólicas
2023-12-01,112.8568025654,COBIJA,Alimentos y bebidas no alcohólicas
2024-01-01,112.3535797177,COBIJA,Alimentos y bebidas no alcohólicas
2024-02-01,112.6769328,COBIJA,Alimentos y bebidas no alcohólicas
2024-03-01,117.460262457,COBIJA,Alimentos y bebidas no alcohólicas
2024-04-01,119.6386143848,COBIJA,Alimentos y bebidas no alcohólicas
2024-05-01,120.530228633,COBIJA,Alimentos y bebidas no alcohólicas
2024-06-01,122.2333348231,COBIJA,Alimentos y bebidas no alcohólicas
2024-07-01,121.2630483252,COBIJA,Alimentos y bebidas no alcohólicas
2024-08-01,124.7783978715,COBIJA,Alimentos y bebidas no alcohólicas
2024-09-01,126.6896979724,COBIJA,Alimentos y bebidas no alcohólicas
2024-10-01,127.8147237223,COBIJA,Alimentos y bebidas no alcohólicas
2024-11-01,133.9072240724,COBIJA,Alimentos y bebidas no alcohólicas
2024-12-01,140.0520936242,COBIJA,Alimentos y bebidas no alcohólicas
2025-01-01,141.3841260309,COBIJA,Alimentos y bebidas no alcohólicas
2025-02-01,141.586781974,COBIJA,Alimentos y bebidas no alcohólicas
2025-03-01,145.9521901664,COBIJA,Alimentos y bebidas no alcohólicas
2025-04-01,148.2857820891,COBIJA,Alimentos y bebidas no alcohólicas
2025-05-01,161.9270965195,COBIJA,Alimentos y bebidas no alcohólicas
2025-06-01,178.415099066,COBIJA,Alimentos y bebidas no alcohólicas
2025-07-01,180.8641141957,COBIJA,Alimentos y bebidas no alcohólicas
2025-08-01,178.6054320506,COBIJA,Alimentos y bebidas no alcohólicas
2025-09-01,178.1199561152,COBIJA,Alimentos y bebidas no alcohólicas
2025-10-01,175.3066101106,COBIJA,Alimentos y bebidas no alcohólicas
2025-11-01,176.794757701,COBIJA,Alimentos y bebidas no alcohólicas
2025-12-01,174.9040390442,COBIJA,Alimentos y bebidas no alcohólicas
2026-01-01,175.130709518,COBIJA,Alimentos y bebidas no alcohólicas
2026-02-01,174.4388817394,COBIJA,Alimentos y bebidas no alcohólicas
2026-03-01,172.3308277057,COBIJA,Alimentos y bebidas no alcohólicas
2026-04-01,172.2395822027,COBIJA,Alimentos y bebidas no alcohólicas
2026-05-01,176.1430945349,COBIJA,Alimentos y bebidas no alcohólicas
2026-06-01,178.1132599969,COBIJA,Alimentos y bebidas no alcohólicas
2026-07-01,177.5176926207,COBIJA,Alimentos y bebidas no alcohólicas
2018-01-01,99.738531622,COBIJA,Bebidas alcohólicas y tabaco
2018-02-01,99.7298334612,COBIJA,Bebidas alcohólicas y tabaco
2018-03-01,99.7298334612,COBIJA,Bebidas alcohólicas y tabaco
2018-04-01,99.7298334612,COBIJA,Bebidas alcohólicas y tabaco
2018-05-01,99.7298334612,COBIJA,Bebidas alcohólicas y tabaco
2018-06-01,103.1730676258,COBIJA,Bebidas alcohólicas y tabaco
2018-07-01,104.0801406593,COBIJA,Bebidas alcohólicas y tabaco
2018-08-01,103.1730675885,COBIJA,Bebidas alcohólicas y tabaco
2018-09-01,101.4131283984,COBIJA,Bebidas alcohólicas y tabaco
2018-10-01,105.0057765579,COBIJA,Bebidas alcohólicas y tabaco
2018-11-01,101.4131283984,COBIJA,Bebidas alcohólicas y tabaco
2018-12-01,104.0801406593,COBIJA,Bebidas alcohólicas y tabaco
2019-01-01,105.0057765579,COBIJA,Bebidas alcohólicas y tabaco
2019-02-01,102.2841851096,COBIJA,Bebidas alcohólicas y tabaco
2019-03-01,104.0801406593,COBIJA,Bebidas alcohólicas y tabaco
2019-04-01,102.2841851096,COBIJA,Bebidas alcohólicas y tabaco
2019-05-01,103.569028499,COBIJA,Bebidas alcohólicas y tabaco
2019-06-01,102.1261972808,COBIJA,Bebidas alcohólicas y tabaco
2019-07-01,105.0057765579,COBIJA,Bebidas alcohólicas y tabaco
2019-08-01,104.0801406593,COBIJA,Bebidas alcohólicas y tabaco
2019-09-01,105.1228050786,COBIJA,Bebidas alcohólicas y tabaco
2019-10-01,105.0057765579,COBIJA,Bebidas alcohólicas y tabaco
2019-11-01,106.9142641469,COBIJA,Bebidas alcohólicas y tabaco
2019-12-01,105.8312337476,COBIJA,Bebidas alcohólicas y tabaco
2020-01-01,105.9652665763,COBIJA,Bebidas alcohólicas y tabaco
2020-02-01,108.8937426108,COBIJA,Bebidas alcohólicas y tabaco
2020-03-01,107.7748201046,COBIJA,Bebidas alcohólicas y tabaco
2020-04-01,116.1446600547,COBIJA,Bebidas alcohólicas y tabaco
2020-05-01,114.3633175852,COBIJA,Bebidas alcohólicas y tabaco
2020-06-01,111.6674430199,COBIJA,Bebidas alcohólicas y tabaco
2020-07-01,111.4653080013,COBIJA,Bebidas alcohólicas y tabaco
2020-08-01,112.2835284871,COBIJA,Bebidas alcohólicas y tabaco
2020-09-01,110.2634576623,COBIJA,Bebidas alcohólicas y tabaco
2020-10-01,110.511729699,COBIJA,Bebidas alcohólicas y tabaco
2020-11-01,113.5532314681,COBIJA,Bebidas alcohólicas y tabaco
2020-12-01,114.8437927828,COBIJA,Bebidas alcohólicas y tabaco
2021-01-01,116.3811256061,COBIJA,Bebidas alcohólicas y tabaco
2021-02-01,116.0342953578,COBIJA,Bebidas alcohólicas y tabaco
2021-03-01,112.7608758435,COBIJA,Bebidas alcohólicas y tabaco
2021-04-01,113.2066313998,COBIJA,Bebidas alcohólicas y tabaco
2021-05-01,114.1456812821,COBIJA,Bebidas alcohólicas y tabaco
2021-06-01,112.2835284499,COBIJA,Bebidas alcohólicas y tabaco
2021-07-01,107.897899,COBIJA,Bebidas alcohólicas y tabaco
2021-08-01,107.8978990453,COBIJA,Bebidas alcohólicas y tabaco
2021-09-01,108.8521801044,COBIJA,Bebidas alcohólicas y tabaco
2021-10-01,114.1456812448,COBIJA,Bebidas alcohólicas y tabaco
2021-11-01,113.2066313998,COBIJA,Bebidas alcohólicas y tabaco
2021-12-01,115.5338316686,COBIJA,Bebidas alcohólicas y tabaco
2022-01-01,113.2066313998,COBIJA,Bebidas alcohólicas y tabaco
2022-02-01,114.1456812821,COBIJA,Bebidas alcohólicas y tabaco
2022-03-01,113.2066313998,COBIJA,Bebidas alcohólicas y tabaco
2022-04-01,115.1009535679,COBIJA,Bebidas alcohólicas y tabaco
2022-05-01,115.1009535679,COBIJA,Bebidas alcohólicas y tabaco
2022-06-01,116.0727285703,COBIJA,Bebidas alcohólicas y tabaco
2022-07-01,112.2835284499,COBIJA,Bebidas alcohólicas y tabaco
2022-08-01,113.6922251235,COBIJA,Bebidas alcohólicas y tabaco
2022-09-01,110.0606552706,COBIJA,Bebidas alcohólicas y tabaco
2022-10-01,114.6396638017,COBIJA,Bebidas alcohólicas y tabaco
2022-11-01,115.1380593,COBIJA,Bebidas alcohólicas y tabaco
2022-12-01,116.0727285703,COBIJA,Bebidas alcohólicas y tabaco
2023-01-01,115.1380592599,COBIJA,Bebidas alcohólicas y tabaco
2023-02-01,115.6034698447,COBIJA,Bebidas alcohólicas y tabaco
2023-03-01,115.6034698447,COBIJA,Bebidas alcohólicas y tabaco
2023-04-01,116.1316580859,COBIJA,Bebidas alcohólicas y tabaco
2023-05-01,110.4840848161,COBIJA,Bebidas alcohólicas y tabaco
2023-06-01,113.2066313998,COBIJA,Bebidas alcohólicas y tabaco
2023-07-01,115.6034698,COBIJA,Bebidas alcohólicas y tabaco
2023-08-01,115.6034698447,COBIJA,Bebidas alcohólicas y tabaco
2023-09-01,114.6396638017,COBIJA,Bebidas alcohólicas y tabaco
2023-10-01,113.574932231,COBIJA,Bebidas alcohólicas y tabaco
2023-11-01,111.9651989,COBIJA,Bebidas alcohólicas y tabaco
2023-12-01,109.3134558289,COBIJA,Bebidas alcohólicas y tabaco
2024-01-01,109.6375446995,COBIJA,Bebidas alcohólicas y tabaco
2024-02-01,109.6375447,COBIJA,Bebidas alcohólicas y tabaco
2024-03-01,111.4074871117,COBIJA,Bebidas alcohólicas y tabaco
2024-04-01,112.4300495883,COBIJA,Bebidas alcohólicas y tabaco
2024-05-01,112.3154560968,COBIJA,Bebidas alcohólicas y tabaco
2024-06-01,113.3754532962,COBIJA,Bebidas alcohólicas y tabaco
2024-07-01,115.0816477203,COBIJA,Bebidas alcohólicas y tabaco
2024-08-01,117.604801035,COBIJA,Bebidas alcohólicas y tabaco
2024-09-01,118.6969848897,COBIJA,Bebidas alcohólicas y tabaco
2024-10-01,119.166524003,COBIJA,Bebidas alcohólicas y tabaco
2024-11-01,119.166524003,COBIJA,Bebidas alcohólicas y tabaco
2024-12-01,124.6236440027,COBIJA,Bebidas alcohólicas y tabaco
2025-01-01,126.2630545575,COBIJA,Bebidas alcohólicas y tabaco
2025-02-01,126.3825173997,COBIJA,Bebidas alcohólicas y tabaco
2025-03-01,126.3825173997,COBIJA,Bebidas alcohólicas y tabaco
2025-04-01,124.0502295562,COBIJA,Bebidas alcohólicas y tabaco
2025-05-01,125.4773371687,COBIJA,Bebidas alcohólicas y tabaco
2025-06-01,128.6589417779,COBIJA,Bebidas alcohólicas y tabaco
2025-07-01,128.7110277207,COBIJA,Bebidas alcohólicas y tabaco
2025-08-01,129.3115158461,COBIJA,Bebidas alcohólicas y tabaco
2025-09-01,127.9377283213,COBIJA,Bebidas alcohólicas y tabaco
2025-10-01,130.0061061882,COBIJA,Bebidas alcohólicas y tabaco
2025-11-01,136.1920858305,COBIJA,Bebidas alcohólicas y tabaco
2025-12-01,137.4929863631,COBIJA,Bebidas alcohólicas y tabaco
2026-01-01,137.5486632634,COBIJA,Bebidas alcohólicas y tabaco
2026-02-01,144.8207925797,COBIJA,Bebidas alcohólicas y tabaco
2026-03-01,143.459617133,COBIJA,Bebidas alcohólicas y tabaco
2026-04-01,143.459617133,COBIJA,Bebidas alcohólicas y tabaco
2026-05-01,149.2174057807,COBIJA,Bebidas alcohólicas y tabaco
2026-06-01,150.6456621331,COBIJA,Bebidas alcohólicas y tabaco
2026-07-01,152.097958183,COBIJA,Bebidas alcohólicas y tabaco
2018-01-01,103.2773167449,COBIJA,Bienes y servicios diversos
2018-02-01,103.2255975666,COBIJA,Bienes y servicios diversos
2018-03-01,102.8242371517,COBIJA,Bienes y servicios diversos
2018-04-01,102.0270395672,COBIJA,Bienes y servicios diversos
2018-05-01,102.5608109029,COBIJA,Bienes y servicios diversos
2018-06-01,103.9242708591,COBIJA,Bienes y servicios diversos
2018-07-01,105.0770384958,COBIJA,Bienes y servicios diversos
2018-08-01,104.3356492203,COBIJA,Bienes y servicios diversos
2018-09-01,102.7588801885,COBIJA,Bienes y servicios diversos
2018-10-01,101.5343432248,COBIJA,Bienes y servicios diversos
2018-11-01,103.4415169172,COBIJA,Bienes y servicios diversos
2018-12-01,105.3008522448,COBIJA,Bienes y servicios diversos
2019-01-01,103.9769780552,COBIJA,Bienes y servicios diversos
2019-02-01,105.3519354794,COBIJA,Bienes y servicios diversos
2019-03-01,106.660272089,COBIJA,Bienes y servicios diversos
2019-04-01,107.3781311401,COBIJA,Bienes y servicios diversos
2019-05-01,107.6004925631,COBIJA,Bienes y servicios diversos
2019-06-01,107.1090217201,COBIJA,Bienes y servicios diversos
2019-07-01,109.2570796893,COBIJA,Bienes y servicios diversos
2019-08-01,108.961791174,COBIJA,Bienes y servicios diversos
2019-09-01,108.74122569,COBIJA,Bienes y servicios diversos
2019-10-01,107.9930054074,COBIJA,Bienes y servicios diversos
2019-11-01,108.6741360938,COBIJA,Bienes y servicios diversos
2019-12-01,109.3121044568,COBIJA,Bienes y servicios diversos
2020-01-01,109.1970733641,COBIJA,Bienes y servicios diversos
2020-02-01,108.4825559541,COBIJA,Bienes y servicios diversos
2020-03-01,109.8858835173,COBIJA,Bienes y servicios diversos
2020-04-01,111.4531427823,COBIJA,Bienes y servicios diversos
2020-05-01,114.00642194,COBIJA,Bienes y servicios diversos
2020-06-01,113.3284894192,COBIJA,Bienes y servicios diversos
2020-07-01,111.9130421291,COBIJA,Bienes y servicios diversos
2020-08-01,110.5239542343,COBIJA,Bienes y servicios diversos
2020-09-01,110.0388774143,COBIJA,Bienes y servicios diversos
2020-10-01,109.3291238833,COBIJA,Bienes y servicios diversos
2020-11-01,109.415945876,COBIJA,Bienes y servicios diversos
2020-12-01,108.5635146559,COBIJA,Bienes y servicios diversos
2021-01-01,108.9182169836,COBIJA,Bienes y servicios diversos
2021-02-01,108.6427774246,COBIJA,Bienes y servicios diversos
2021-03-01,108.8322520981,COBIJA,Bienes y servicios diversos
2021-04-01,107.6367060562,COBIJA,Bienes y servicios diversos
2021-05-01,106.7202592556,COBIJA,Bienes y servicios diversos
2021-06-01,107.4329698629,COBIJA,Bienes y servicios diversos
2021-07-01,108.0372315,COBIJA,Bienes y servicios diversos
2021-08-01,108.199957765,COBIJA,Bienes y servicios diversos
2021-09-01,108.3310169152,COBIJA,Bienes y servicios diversos
2021-10-01,108.721684164,COBIJA,Bienes y servicios diversos
2021-11-01,107.9209549231,COBIJA,Bienes y servicios diversos
2021-12-01,106.7035795287,COBIJA,Bienes y servicios diversos
2022-01-01,107.2265946515,COBIJA,Bienes y servicios diversos
2022-02-01,107.1559934944,COBIJA,Bienes y servicios diversos
2022-03-01,107.8423805484,COBIJA,Bienes y servicios diversos
2022-04-01,108.101633157,COBIJA,Bienes y servicios diversos
2022-05-01,107.8775252191,COBIJA,Bienes y servicios diversos
2022-06-01,107.1342057687,COBIJA,Bienes y servicios diversos
2022-07-01,106.5999272396,COBIJA,Bienes y servicios diversos
2022-08-01,106.312716617,COBIJA,Bienes y servicios diversos
2022-09-01,107.3595202922,COBIJA,Bienes y servicios diversos
2022-10-01,106.9141662143,COBIJA,Bienes y servicios diversos
2022-11-01,107.3630694,COBIJA,Bienes y servicios diversos
2022-12-01,106.6008175802,COBIJA,Bienes y servicios diversos
2023-01-01,107.2070569821,COBIJA,Bienes y servicios diversos
2023-02-01,107.6359322728,COBIJA,Bienes y servicios diversos
2023-03-01,106.9119611594,COBIJA,Bienes y servicios diversos
2023-04-01,106.5201445117,COBIJA,Bienes y servicios diversos
2023-05-01,106.4149775445,COBIJA,Bienes y servicios diversos
2023-06-01,106.9397500235,COBIJA,Bienes y servicios diversos
2023-07-01,106.5560802,COBIJA,Bienes y servicios diversos
2023-08-01,106.4207334882,COBIJA,Bienes y servicios diversos
2023-09-01,105.2049198922,COBIJA,Bienes y servicios diversos
2023-10-01,105.1653038053,COBIJA,Bienes y servicios diversos
2023-11-01,105.2049227,COBIJA,Bienes y servicios diversos
2023-12-01,104.6189866351,COBIJA,Bienes y servicios diversos
2024-01-01,105.5329660426,COBIJA,Bienes y servicios diversos
2024-02-01,106.2227308,COBIJA,Bienes y servicios diversos
2024-03-01,106.5940632658,COBIJA,Bienes y servicios diversos
2024-04-01,107.1780802827,COBIJA,Bienes y servicios diversos
2024-05-01,107.0982751176,COBIJA,Bienes y servicios diversos
2024-06-01,107.7697721829,COBIJA,Bienes y servicios diversos
2024-07-01,108.0729543903,COBIJA,Bienes y servicios diversos
2024-08-01,111.2032002435,COBIJA,Bienes y servicios diversos
2024-09-01,112.6663555464,COBIJA,Bienes y servicios diversos
2024-10-01,113.6966774084,COBIJA,Bienes y servicios diversos
2024-11-01,114.7644657618,COBIJA,Bienes y servicios diversos
2024-12-01,115.6764261241,COBIJA,Bienes y servicios diversos
2025-01-01,117.4644382111,COBIJA,Bienes y servicios diversos
2025-02-01,120.215119906,COBIJA,Bienes y servicios diversos
2025-03-01,123.2673709682,COBIJA,Bienes y servicios diversos
2025-04-01,124.6716889232,COBIJA,Bienes y servicios diversos
2025-05-01,131.836332937,COBIJA,Bienes y servicios diversos
2025-06-01,140.5558519334,COBIJA,Bienes y servicios diversos
2025-07-01,151.9027757942,COBIJA,Bienes y servicios diversos
2025-08-01,154.1945974635,COBIJA,Bienes y servicios diversos
2025-09-01,161.7676591531,COBIJA,Bienes y servicios diversos
2025-10-01,160.549602824,COBIJA,Bienes y servicios diversos
2025-11-01,159.0485650224,COBIJA,Bienes y servicios diversos
2025-12-01,156.3922907228,COBIJA,Bienes y servicios diversos
2026-01-01,155.6476043839,COBIJA,Bienes y servicios diversos
2026-02-01,157.1923460359,COBIJA,Bienes y servicios diversos
2026-03-01,156.9644398646,COBIJA,Bienes y servicios diversos
2026-04-01,156.8912324212,COBIJA,Bienes y servicios diversos
2026-05-01,155.172144635,COBIJA,Bienes y servicios diversos
2026-06-01,157.2394497808,COBIJA,Bienes y servicios diversos
2026-07-01,159.4014052461,COBIJA,Bienes y servicios diversos
2018-01-01,99.1215902629,COBIJA,Comunicaciones
2018-02-01,99.5572958178,COBIJA,Comunicaciones
2018-03-01,99.9937853823,COBIJA,Comunicaciones
2018-04-01,99.9937853803,COBIJA,Comunicaciones
2018-05-01,101.3181629819,COBIJA,Comunicaciones
2018-06-01,101.9708504145,COBIJA,Comunicaciones
2018-07-01,101.0750767967,COBIJA,Comunicaciones
2018-08-01,100.8693218317,COBIJA,Comunicaciones
2018-09-01,101.5488874868,COBIJA,Comunicaciones
2018-10-01,101.6011796309,COBIJA,Comunicaciones
2018-11-01,101.7961537651,COBIJA,Comunicaciones
2018-12-01,101.683492972,COBIJA,Comunicaciones
2019-01-01,102.733640435,COBIJA,Comunicaciones
2019-02-01,102.880222835,COBIJA,Comunicaciones
2019-03-01,102.8892906544,COBIJA,Comunicaciones
2019-04-01,103.0451248332,COBIJA,Comunicaciones
2019-05-01,102.9080740541,COBIJA,Comunicaciones
2019-06-01,102.654934002,COBIJA,Comunicaciones
2019-07-01,102.985400186,COBIJA,Comunicaciones
2019-08-01,102.7977307459,COBIJA,Comunicaciones
2019-09-01,102.453919974,COBIJA,Comunicaciones
2019-10-01,102.4732589505,COBIJA,Comunicaciones
2019-11-01,101.9927201638,COBIJA,Comunicaciones
2019-12-01,102.5776901718,COBIJA,Comunicaciones
2020-01-01,102.5210065406,COBIJA,Comunicaciones
2020-02-01,102.3379517595,COBIJA,Comunicaciones
2020-03-01,102.957912289,COBIJA,Comunicaciones
2020-04-01,102.9579122911,COBIJA,Comunicaciones
2020-05-01,102.9579122911,COBIJA,Comunicaciones
2020-06-01,102.9579122911,COBIJA,Comunicaciones
2020-07-01,102.9579122911,COBIJA,Comunicaciones
2020-08-01,103.5206663017,COBIJA,Comunicaciones
2020-09-01,103.6979996044,COBIJA,Comunicaciones
2020-10-01,102.9255992406,COBIJA,Comunicaciones
2020-11-01,102.8178377928,COBIJA,Comunicaciones
2020-12-01,102.3420949218,COBIJA,Comunicaciones
2021-01-01,101.8206182091,COBIJA,Comunicaciones
2021-02-01,101.5554045341,COBIJA,Comunicaciones
2021-03-01,102.4736194606,COBIJA,Comunicaciones
2021-04-01,102.1140703548,COBIJA,Comunicaciones
2021-05-01,102.2521566743,COBIJA,Comunicaciones
2021-06-01,101.899928045,COBIJA,Comunicaciones
2021-07-01,102.4555386,COBIJA,Comunicaciones
2021-08-01,102.4459104939,COBIJA,Comunicaciones
2021-09-01,102.4221498394,COBIJA,Comunicaciones
2021-10-01,102.9090807013,COBIJA,Comunicaciones
2021-11-01,102.3181499924,COBIJA,Comunicaciones
2021-12-01,102.184567401,COBIJA,Comunicaciones
2022-01-01,103.2017265273,COBIJA,Comunicaciones
2022-02-01,102.9943100016,COBIJA,Comunicaciones
2022-03-01,102.7543732938,COBIJA,Comunicaciones
2022-04-01,102.5717656838,COBIJA,Comunicaciones
2022-05-01,102.3838585891,COBIJA,Comunicaciones
2022-06-01,102.0919971234,COBIJA,Comunicaciones
2022-07-01,102.1437991909,COBIJA,Comunicaciones
2022-08-01,102.1437991909,COBIJA,Comunicaciones
2022-09-01,102.0419594562,COBIJA,Comunicaciones
2022-10-01,102.1778490254,COBIJA,Comunicaciones
2022-11-01,101.5624246,COBIJA,Comunicaciones
2022-12-01,101.0896417528,COBIJA,Comunicaciones
2023-01-01,101.3091117846,COBIJA,Comunicaciones
2023-02-01,101.0757457926,COBIJA,Comunicaciones
2023-03-01,101.0054936445,COBIJA,Comunicaciones
